UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3
100937,R,31954,R,1174,R,1331,R,31954,R,1174,R,1331,R,31954,R,1174,R,1331,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,29600,R,1090,R,30690,R,29600,R,1090,R,30690,R,30574,R,1134,R,31708,R,31954,R,1174,R,33128,.,.,R,29600,R,1090,R,30690,R,29600,R,1090,R,30690,R,30574,R,1134,R,31708,R,31954,R,1174,R,33128,.,.,R,29600,R,1090,R,30690,R,29600,R,1090,R,30690,R,30574,R,1134,R,31708,R,31954,R,1174,R,33128,.,.,R,1200,R,1000,R,1350,R,1260,R,10220,R,10700,R,12530,R,11350,R,2772,R,2772,R,1200,R,2772,R,8000,R,8000,R,12200,R,8000,R,4272,R,4272,R,1300,R,4272,R,4272,R,4272,R,1100,R,4272
101028,R,3450,R,930,R,115,R,3450,R,930,R,115,R,6900,R,930,R,230,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3270,R,930,R,4200,R,3330,R,930,R,4260,R,3390,R,930,R,4320,R,3450,R,930,R,4380,.,.,R,3270,R,930,R,4200,R,3330,R,930,R,4260,R,3390,R,930,R,4320,R,3450,R,930,R,4380,.,.,R,6540,R,930,R,7470,R,6660,R,930,R,7590,R,6780,R,930,R,7710,R,6900,R,930,R,7830,.,.,R,800,R,800,R,800,R,800,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5400,R,5400,R,5400,R,5400,R,1800,R,1800,R,1800,R,1800,R,1800,R,1800,R,1800,R,1800
101073,R,9920,R,200,R,415,R,9920,R,200,R,415,R,9920,R,200,R,415,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7920,R,170,R,8090,R,7920,R,170,R,8090,R,9920,R,400,R,10320,R,9920,R,400,R,10320,.,.,R,7920,R,170,R,8090,R,7920,R,170,R,8090,R,9920,R,400,R,10320,R,9920,R,400,R,10320,.,.,R,7920,R,170,R,8090,R,7920,R,170,R,8090,R,9920,R,400,R,10320,R,9920,R,400,R,10320,.,.,R,1400,R,1400,R,1600,R,1600,R,4340,R,4340,R,5600,R,5600,R,4400,R,4500,R,10000,R,10000,R,5800,R,5800,R,8600,R,8600,R,5400,R,5500,R,10000,R,10000,R,2800,R,2900,R,8500,R,8500
101116,R,16665,R,96,R,487,R,16665,R,96,R,487,R,16665,R,96,R,487,R,20115,R,219,R,487,R,20115,R,219,R,487,R,20115,R,219,R,487,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16185,R,175,R,16360,R,16185,R,175,R,16360,R,16185,R,175,R,16360,R,16665,R,96,R,16761,.,.,R,16185,R,175,R,16360,R,16185,R,175,R,16360,R,16185,R,175,R,16360,R,16665,R,96,R,16761,.,.,R,16185,R,175,R,16360,R,16185,R,175,R,16360,R,16185,R,175,R,16360,R,16665,R,96,R,16761,.,.,R,1500,R,1500,R,1500,R,1500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5541,R,5611,R,6360,R,3756,R,6249,R,6073,R,5202,R,5202,R,8253,R,8183,R,8094,R,8095
101143,R,3450,R,870,R,115,R,3450,R,870,R,115,R,6900,R,870,R,230,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3052,R,672,R,3724,R,3108,R,672,R,3780,R,3164,R,812,R,3976,R,3450,R,870,R,4320,.,.,R,3052,R,672,R,3724,R,3108,R,672,R,3780,R,3164,R,812,R,3976,R,3450,R,870,R,4320,.,.,R,6104,R,672,R,6776,R,6216,R,672,R,6888,R,6328,R,812,R,7140,R,6900,R,870,R,7770,.,.,R,800,R,800,R,1000,R,1000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5400,R,5400,R,5400,R,5400,R,2696,R,2696,R,2696,R,2696,R,2696,R,2696,R,2696,R,2696
101161,R,3450,R,870,R,115,R,3450,R,870,R,115,R,6900,R,870,R,230,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3360,R,840,R,4200,R,3360,R,840,R,4200,R,3390,R,870,R,4260,R,3450,R,870,R,4320,.,.,R,3360,R,840,R,4200,R,3360,R,840,R,4200,R,3390,R,870,R,4260,R,3450,R,870,R,4320,.,.,R,6990,R,840,R,7830,R,6690,R,840,R,7530,R,6780,R,870,R,7650,R,6900,R,870,R,7770,.,.,R,1400,R,1400,R,1400,R,1450,R,5400,R,5400,R,5800,R,5800,R,2040,R,2040,R,2040,R,2110,R,3500,R,3500,R,3500,R,3700,R,3060,R,3060,R,3120,R,3320,R,4652,R,2652,R,2752,R,2928
101189,R,17500,R,1780,R,590,R,17500,R,1780,R,590,R,17500,R,1780,R,590,R,9960,R,840,R,525,R,9960,R,840,R,525,R,9960,R,840,R,525,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,1200,R,10,R,1200,R,10,R,15730,R,1650,R,17380,R,16530,R,1700,R,18230,R,17020,R,1730,R,18750,R,17500,R,1780,R,19280,.,.,R,15730,R,1650,R,17380,R,16530,R,1700,R,18230,R,17020,R,1730,R,18750,R,17500,R,1780,R,19280,.,.,R,15730,R,1650,R,17380,R,16530,R,1700,R,18230,R,17020,R,1730,R,18750,R,17500,R,1780,R,19280,.,.,R,1800,R,1800,R,1800,R,1800,R,6650,R,6780,R,6780,R,7130,R,3500,R,4200,R,4200,R,4200,R,6700,R,8000,R,8000,R,8000,R,4000,R,4700,R,4700,R,4700,R,4000,R,4700,R,4700,R,4200
101240,R,3450,R,570,R,115,R,3450,R,570,R,115,R,6900,R,570,R,230,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3270,R,570,R,3840,R,3330,R,570,R,3900,R,2712,R,456,R,3168,R,2760,R,456,R,3216,.,.,R,3270,R,570,R,3840,R,3330,R,570,R,3900,R,2712,R,456,R,3168,R,2760,R,456,R,3216,.,.,R,6540,R,570,R,7110,R,6660,R,570,R,7230,R,5424,R,456,R,5880,R,5520,R,456,R,5976,.,.,R,1000,R,1000,R,1500,R,1500,R,3200,R,3200,R,3200,R,3600,R,825,R,825,R,825,R,2324,R,4500,R,4500,R,4500,R,4500,R,2917,R,2917,R,2917,R,2917,R,2917,R,2917,R,2917,R,2917
101286,R,3450,R,810,R,115,R,3450,R,810,R,115,R,6900,R,810,R,230,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3270,R,570,R,3840,R,3330,R,570,R,3900,R,3390,R,570,R,3960,R,3450,R,810,R,4260,.,.,R,3270,R,570,R,3840,R,3330,R,570,R,3900,R,3390,R,570,R,3960,R,3450,R,810,R,4260,.,.,R,6540,R,570,R,7110,R,6660,R,570,R,7230,R,6780,R,570,R,7350,R,6900,R,810,R,7710,.,.,R,1900,R,1900,R,1900,R,1900,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2983,R,2983,R,2983,R,2983,R,1467,R,1467,R,1467,R,1467,R,1467,R,1467,R,1467,R,1467
101295,R,3450,R,870,R,115,R,3450,R,870,R,115,R,6900,R,870,R,230,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3270,R,870,R,4140,R,3330,R,870,R,4200,R,3390,R,870,R,4260,R,3450,R,870,R,4320,.,.,R,3270,R,870,R,4140,R,3330,R,870,R,4200,R,3390,R,870,R,4260,R,3450,R,870,R,4320,.,.,R,6540,R,870,R,7410,R,6660,R,870,R,7530,R,6780,R,870,R,7650,R,6900,R,870,R,7770,.,.,R,1400,R,1400,R,1400,R,1400,R,3300,R,3200,R,3200,R,3800,R,2700,R,4500,R,4500,R,4160,R,5300,R,4080,R,4080,R,6400,R,5300,R,6300,R,6300,R,4160,R,5200,R,4500,R,4500,R,4160
101301,R,3450,R,570,R,115,R,3450,R,570,R,115,R,6900,R,570,R,230,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3270,R,570,R,3840,R,3330,R,570,R,3900,R,3390,R,570,R,3960,R,3450,R,570,R,4020,.,.,R,3270,R,570,R,3840,R,3330,R,570,R,3900,R,3390,R,570,R,3960,R,3450,R,570,R,4020,.,.,R,6540,R,570,R,7110,R,6660,R,570,R,7230,R,6780,R,570,R,7350,R,6900,R,570,R,7470,.,.,R,1400,R,1400,R,1500,R,1875,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9100,R,9100,R,9100,R,9100,R,7500,R,7500,R,7500,R,7500,R,6500,R,6500,R,6500,R,6500
101365,R,12320,R,770,R,540,R,12320,R,770,R,540,R,12320,R,770,R,540,R,10400,R,770,R,650,R,10400,R,770,R,650,R,10400,R,770,R,650,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11150,R,0,R,11150,R,11150,R,0,R,11150,R,12020,R,770,R,12790,R,12320,R,770,R,13090,.,.,R,11150,R,0,R,11150,R,11150,R,0,R,11150,R,12020,R,770,R,12790,R,12320,R,770,R,13090,.,.,R,11150,R,0,R,11150,R,11150,R,0,R,11150,R,12020,R,770,R,12790,R,12320,R,770,R,13090,.,.,R,150,R,150,B,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10818,R,10818,R,9594,R,9675,R,6075,R,6075,R,5400,R,5445,R,8919,R,8919,R,7497,R,7569
101435,R,21975,R,1046,R,780,R,21975,R,1046,R,780,R,21975,R,1046,R,780,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,21500,R,1000,R,22500,R,22500,R,1000,R,23500,R,23500,R,1050,R,24550,R,24000,R,1050,R,25050,0,0,R,21500,R,1000,R,22500,R,22500,R,1000,R,23500,R,23500,R,1050,R,24550,R,24000,R,1050,R,25050,0,0,R,21500,R,1000,R,22500,R,22500,R,1000,R,23500,R,23500,R,1050,R,24550,R,24000,R,1050,R,25050,0,0,R,1000,R,1000,R,1000,R,1000,R,8250,R,8350,R,8550,R,8850,R,1035,R,1035,R,1035,R,1035,R,6250,R,6350,R,6550,R,6850,R,1035,R,1035,R,1035,R,1035,R,1035,R,1035,R,1035,R,1035
101453,R,8952,R,840,R,373,R,8952,R,840,R,373,R,8952,R,840,R,373,R,3762,R,450,R,209,R,3762,R,450,R,209,R,3762,R,450,R,209,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8952,R,840,R,9792,R,8952,R,840,R,9792,R,8952,R,840,R,9792,R,8952,R,840,R,9792,.,.,R,8952,R,840,R,9792,R,8952,R,840,R,9792,R,8952,R,840,R,9792,R,8952,R,840,R,9792,.,.,R,8952,R,840,R,9792,R,8952,R,840,R,9792,R,8952,R,840,R,9792,R,8952,R,840,R,9792,.,.,R,1000,R,1000,R,1000,R,1000,R,3840,R,3840,R,3840,R,4140,R,2692,R,2610,R,2691,R,2700,R,9317,R,8492,R,7416,R,10179,R,3534,R,3534,R,3528,R,3546,R,3633,R,3633,R,3627,R,3636
101462,R,3450,R,840,R,115,R,3450,R,840,R,115,R,6900,R,840,R,230,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2616,R,576,R,3192,R,2664,R,672,R,3336,R,2712,R,672,R,3384,R,3450,R,840,R,4290,.,.,R,2616,R,576,R,3192,R,2664,R,672,R,3336,R,2712,R,672,R,3384,R,3450,R,840,R,4290,.,.,R,5232,R,576,R,5808,R,5328,R,672,R,6000,R,5424,R,672,R,6096,R,6900,R,840,R,7740,.,.,R,2000,R,2000,R,2000,R,2000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6300,R,6300,R,4725,R,6300,R,5100,R,5100,R,2700,R,2400,R,2400,R,2400,R,2700,R,2400
101471,R,4140,R,684,R,115,R,4140,R,684,R,115,R,4140,R,684,R,115,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3924,R,684,R,4608,R,3924,R,684,R,4608,R,4068,R,684,R,4752,R,4140,R,684,R,4824,.,.,R,3924,R,684,R,4608,R,3924,R,684,R,4608,R,4068,R,684,R,4752,R,4140,R,684,R,4824,.,.,R,3924,R,684,R,4608,R,3924,R,684,R,4608,R,4068,R,684,R,4752,R,4140,R,684,R,4824,.,.,B,.,B,.,B,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,B,.,B,.,B,.,A,.,B,.,B,.,B,.,A,.,B,.,B,.,B,.,A,.
101480,R,9000,R,300,R,300,R,9000,R,300,R,300,R,18000,R,300,R,600,R,8904,R,300,R,371,R,8904,R,300,R,371,R,17808,R,300,R,742,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6360,R,0,R,6360,R,6792,R,300,R,7092,R,6792,R,300,R,7092,R,7200,R,300,R,7500,.,.,R,6360,R,0,R,6360,R,6792,R,300,R,7092,R,6792,R,300,R,7092,R,7200,R,300,R,7500,.,.,R,12720,R,0,R,12720,R,13584,R,300,R,13884,R,13584,R,300,R,13884,R,14400,R,300,R,14700,.,.,R,1596,R,1596,R,1596,R,1596,R,6608,R,6985,R,6985,R,7128,R,4564,R,5564,R,4564,R,4908,R,9296,R,9296,R,9296,R,9296,R,7072,R,7072,R,7072,R,7416,R,7072,R,7072,R,7072,R,7416
101499,R,3450,R,578,R,115,R,3450,R,578,R,115,R,6900,R,578,R,230,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3270,R,578,R,3848,R,3330,R,578,R,3908,R,3390,R,578,R,3968,R,3450,R,578,R,4028,.,.,R,3270,R,578,R,3848,R,3330,R,578,R,3908,R,3390,R,578,R,3968,R,3450,R,578,R,4028,.,.,R,6540,R,578,R,7118,R,6660,R,578,R,7238,R,6780,R,578,R,7358,R,6900,R,578,R,7478,.,.,R,1800,R,1600,R,1600,R,1600,R,3000,R,5777,R,5600,R,5600,R,2200,R,2200,R,2000,R,2000,R,4116,R,4116,R,5600,R,5600,R,2200,R,2200,R,2400,R,2400,R,2200,R,2200,R,2000,R,2000
101505,R,3450,R,930,R,115,R,3450,R,930,R,115,R,6900,R,930,R,230,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3270,R,930,R,4200,R,3330,R,930,R,4260,R,3390,R,930,R,4320,R,3450,R,930,R,4380,.,.,R,3270,R,930,R,4200,R,3330,R,930,R,4260,R,3390,R,930,R,4320,R,3450,R,930,R,4380,.,.,R,6540,R,930,R,7470,R,6660,R,930,R,7590,R,6780,R,930,R,7710,R,6900,R,930,R,7830,.,.,R,1856,R,1698,R,1872,R,1982,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8758,R,8910,R,9342,R,9784,R,4506,R,5190,R,5288,R,5470,R,4506,R,5190,R,5288,R,5470
101514,R,3450,R,870,R,115,R,3450,R,870,R,115,R,6900,R,870,R,230,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3270,R,720,R,3990,R,3270,R,870,R,4140,R,3390,R,870,R,4260,R,3450,R,870,R,4320,.,.,R,3270,R,720,R,3990,R,3270,R,870,R,4140,R,3390,R,870,R,4260,R,3450,R,870,R,4320,.,.,R,6540,R,720,R,7260,R,6540,R,870,R,7410,R,6780,R,870,R,7650,R,6900,R,870,R,7770,.,.,R,1500,R,1500,R,1500,R,1500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4500,R,4500,R,4500,R,4500,R,3200,R,3200,R,3200,R,3200,R,3200,R,3200,R,3200,R,3200
101541,R,15774,R,1094,R,534,R,15774,R,1094,R,534,R,15774,R,1094,R,534,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,14200,R,900,R,15100,R,14620,R,1010,R,15630,R,15204,R,1054,R,16258,R,15774,R,1094,R,16868,.,.,R,14200,R,900,R,15100,R,14620,R,1010,R,15630,R,15204,R,1054,R,16258,R,15774,R,1094,R,16868,.,.,R,14200,R,900,R,15100,R,14620,R,1010,R,15630,R,15204,R,1054,R,16258,R,15774,R,1094,R,16868,.,.,R,1250,R,1250,R,1250,R,1250,R,8800,R,9060,R,9334,R,9686,R,2665,R,2900,R,2900,R,2900,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
101569,R,3450,R,870,R,115,R,3450,R,870,R,115,R,6900,R,870,R,230,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3300,R,870,R,4170,R,3360,R,870,R,4230,R,3420,R,870,R,4290,R,3450,R,870,R,4320,.,.,R,3300,R,870,R,4170,R,3360,R,870,R,4230,R,3420,R,870,R,4290,R,3450,R,870,R,4320,.,.,R,6600,R,870,R,7470,R,6720,R,870,R,7590,R,6840,R,870,R,7710,R,6900,R,870,R,7770,.,.,R,1400,R,1400,R,1600,R,1600,R,4000,R,4000,R,4760,R,4760,R,3000,R,3000,R,3000,R,3000,R,7793,R,7793,R,7560,R,7560,R,4925,R,4925,R,5807,R,5807,R,5045,R,5045,R,5807,R,5807
101587,R,7144,R,1590,R,304,R,7144,R,1590,R,304,R,14288,R,1590,R,608,R,6264,R,180,R,348,R,6264,R,180,R,348,R,12528,R,180,R,696,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6170,R,1150,R,7320,R,6510,R,1150,R,7660,R,6868,R,1150,R,8018,R,7144,R,1590,R,8734,.,.,R,6170,R,1150,R,7320,R,6510,R,1150,R,7660,R,6868,R,1150,R,8018,R,7144,R,1590,R,8734,.,.,R,12340,R,1150,R,13490,R,13020,R,1150,R,14170,R,13736,R,1150,R,14886,R,14288,R,1590,R,15878,.,.,R,1200,R,1120,R,1120,R,1200,R,5920,R,6618,R,6618,R,6460,R,3800,R,2764,R,2764,R,2764,R,4200,R,6618,R,6618,R,6450,R,3800,R,2764,R,2764,R,2764,R,3800,R,3512,R,2764,R,2764
