UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3 
141325,"R",21370,"R",1000,"R",510,"R",21370,"R",1000,"R",510,"R",21370,"R",1000,"R",510,"R",27335,"R",0,"R",770,"R",27335,"Z",0,"R",770,"R",27335,"Z",0,"R",770,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",19750,"R",150,"R",19900,"R",20140,"R",150,"R",20290,"R",20750,"R",1000,"R",21750,"R",21370,"R",1000,"R",22370,.,.,"R",19750,"R",150,"R",19900,"R",20140,"R",150,"R",20290,"R",20750,"R",1000,"R",21750,"R",21370,"R",1000,"R",22370,.,.,"R",19750,"R",150,"R",19900,"R",20140,"R",150,"R",20290,"R",20750,"R",1000,"R",21750,"R",21370,"R",1000,"R",22370,.,.,"R",2000,"R",2000,"B",.,"B",.,"R",8800,"R",9020,"R",9290,"R",9570,"R",2000,"R",2000,"R",2000,"R",2000,"R",9960,"R",9960,"R",9960,"R",9960,"R",1950,"R",1950,"R",2000,"R",2000,"R",1950,"R",1950,"R",2000,"R",2000
141334,"R",4264,"R",1962,"R",178,"R",4264,"R",1962,"R",178,"R",15048,"R",1962,"R",627,"R",4086,"R",1962,"R",227,"R",4086,"R",1962,"R",227,"R",15876,"R",1962,"R",882,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4080,"R",1858,"R",5938,"R",4181,"R",1962,"R",6143,"R",4181,"R",1962,"R",6143,"R",4264,"R",1962,"R",6226,.,.,"R",4080,"R",1858,"R",5938,"R",4181,"R",1962,"R",6143,"R",4181,"R",1962,"R",6143,"R",4264,"R",1962,"R",6226,.,.,"R",14400,"R",1858,"R",16258,"R",14755,"R",1962,"R",16717,"R",14755,"R",1962,"R",16717,"R",15048,"R",1962,"R",17010,.,.,"R",1500,"R",1500,"R",1500,"R",1600,"R",8532,"R",8648,"R",8648,"R",9444,"R",6300,"R",6195,"R",6195,"R",6800,"R",6833,"R",6849,"R",6849,"R",7000,"R",6300,"R",6195,"R",6195,"R",6800,"R",6300,"R",6195,"R",6195,"R",6800
141361,"R",28012,"R",1050,"R",940,"R",28012,"R",1050,"R",940,"R",28012,"R",1050,"R",940,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",25726,"R",660,"R",26386,"R",27012,"R",1000,"R",28012,"R",28012,"R",1000,"R",29012,"R",28012,"R",1050,"R",29062,.,.,"R",25726,"R",660,"R",26386,"R",27012,"R",1000,"R",28012,"R",28012,"R",1000,"R",29012,"R",28012,"R",1050,"R",29062,.,.,"R",25726,"R",660,"R",26386,"R",27012,"R",1000,"R",28012,"R",28012,"R",1000,"R",29012,"R",28012,"R",1050,"R",29062,.,.,"R",1350,"R",1460,"B",.,"B",.,"R",9200,"R",9698,"R",10464,"R",10684,"R",1850,"R",1850,"R",2979,"R",3218,"R",6000,"R",6000,"R",3596,"R",3776,"R",4000,"R",4500,"R",2368,"R",3430,"R",3700,"R",3700,"R",5604,"R",5882
141486,"R",24400,"R",114,"R",813,"R",24400,"R",114,"R",813,"R",24400,"R",114,"R",813,"R",20640,"R",0,"R",860,"R",20640,"Z",0,"R",860,"R",20640,"Z",0,"R",860,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",20810,"R",130,"R",20940,"R",21650,"R",130,"R",21780,"R",23180,"R",130,"R",23310,"R",24400,"R",114,"R",24514,.,.,"R",20810,"R",130,"R",20940,"R",21650,"R",130,"R",21780,"R",23180,"R",130,"R",23310,"R",24400,"R",114,"R",24514,.,.,"R",20810,"R",130,"R",20940,"R",21650,"R",130,"R",21780,"R",23180,"R",130,"R",23310,"R",24400,"R",114,"R",24514,.,.,"R",1600,"R",1600,"R",1600,"R",1600,"R",11640,"R",12290,"R",12690,"R",13100,"R",2215,"R",2223,"R",2245,"R",2293,"R",12258,"R",12319,"R",12478,"R",12777,"R",2215,"R",2223,"R",2245,"R",2293,"R",2215,"R",2223,"R",2245,"R",2293
141565,"R",7200,"R",448,"R",300,"R",7200,"R",448,"R",300,"R",20160,"R",448,"R",840,"R",11496,"R",448,"R",479,"R",11496,"R",448,"R",479,"R",26328,"R",448,"R",1097,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",23616,"R",448,"R",40560,"R",448,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",6648,"R",388,"R",7036,"R",6912,"R",420,"R",7332,"R",7200,"R",450,"R",7650,"R",7200,"R",448,"R",7648,.,.,"R",6648,"R",388,"R",7036,"R",6912,"R",420,"R",7332,"R",7200,"R",450,"R",7650,"R",7200,"R",448,"R",7648,.,.,"R",18648,"R",388,"R",19036,"R",19368,"R",420,"R",19788,"R",20160,"R",450,"R",20610,"R",20160,"R",448,"R",20608,.,.,"R",1270,"R",1280,"R",952,"R",1012,"R",9328,"R",9970,"R",10418,"R",11064,"R",1958,"R",2682,"R",3268,"R",3444,"R",11782,"R",13238,"R",13806,"R",14662,"R",2342,"R",3268,"R",6130,"R",6510,"R",2106,"R",2750,"R",5202,"R",5526
141574,"R",10872,"R",882,"R",453,"R",10872,"R",882,"R",453,"R",32904,"R",882,"R",1371,"R",15288,"R",902,"R",637,"R",15288,"R",902,"R",637,"R",36768,"R",902,"R",1532,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",36672,"R",772,"R",71328,"R",772,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",22392,"R",772,"R",45816,"R",772,"R",9840,"R",780,"R",10620,"R",10344,"R",820,"R",11164,"R",10872,"R",860,"R",11732,"R",10872,"R",882,"R",11754,.,.,"R",9840,"R",780,"R",10620,"R",10344,"R",820,"R",11164,"R",10872,"R",860,"R",11732,"R",10872,"R",882,"R",11754,.,.,"R",28632,"R",780,"R",29412,"R",30696,"R",820,"R",31516,"R",32904,"R",860,"R",33764,"R",32904,"R",882,"R",33786,.,.,"R",1270,"R",1280,"R",952,"R",1012,"R",13284,"R",13898,"R",13030,"R",13673,"R",1658,"R",2382,"R",2899,"R",3079,"R",13284,"R",13898,"R",13030,"R",13673,"R",1658,"R",2382,"R",2899,"R",3079,"R",1422,"R",1864,"R",2574,"R",2734
141644,"R",24200,"R",350,"R",810,"R",24200,"R",350,"R",810,"R",24200,"R",350,"R",810,"R",18000,"R",200,"R",1000,"R",18000,"R",200,"R",1000,"R",18000,"R",200,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",20930,"R",200,"R",21130,"R",22160,"R",280,"R",22440,"R",23160,"R",280,"R",23440,"R",24200,"R",350,"R",24550,.,.,"R",20930,"R",200,"R",21130,"R",22160,"R",280,"R",22440,"R",23160,"R",280,"R",23440,"R",24200,"R",350,"R",24550,.,.,"R",20930,"R",200,"R",21130,"R",22160,"R",280,"R",22440,"R",23160,"R",280,"R",23440,"R",24200,"R",350,"R",24550,.,.,"R",1200,"R",1200,"R",1200,"R",1200,"R",13330,"R",13610,"R",13898,"R",14204,"R",2044,"R",2086,"R",2220,"R",2340,"R",13740,"R",15702,"R",17362,"R",17616,"R",2044,"R",2086,"R",2220,"R",2340,"R",2044,"R",2086,"R",2220,"R",2340
141680,"R",3024,"R",30,"R",126,"R",3204,"R",30,"R",126,"R",8160,"R",30,"R",340,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2736,"R",30,"R",2766,"R",2880,"R",30,"R",2910,"R",3024,"R",30,"R",3054,"R",3024,"R",30,"R",3054,.,.,"R",2736,"R",30,"R",2766,"R",2880,"R",30,"R",2910,"R",3024,"R",30,"R",3054,"R",3024,"R",30,"R",3054,.,.,"R",7584,"R",30,"R",7614,"R",7872,"R",30,"R",7902,"R",8160,"R",30,"R",8190,"R",8160,"R",30,"R",8190,.,.,"R",994,"R",1000,"R",952,"R",1012,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11782,"R",13238,"R",13806,"R",14662,"R",1958,"R",2682,"R",3430,"R",3614,"R",1722,"R",2164,"R",3024,"R",3184
141796,"R",3024,"R",60,"R",126,"R",3024,"R",60,"R",126,"R",8160,"R",60,"R",340,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2736,"R",60,"R",2796,"R",2880,"R",60,"R",2940,"R",3024,"R",60,"R",3084,"R",3024,"R",60,"R",3084,.,.,"R",2736,"R",60,"R",2796,"R",2880,"R",60,"R",2940,"R",3024,"R",60,"R",3084,"R",3024,"R",60,"R",3084,.,.,"R",7584,"R",60,"R",7644,"R",7872,"R",60,"R",7932,"R",8160,"R",60,"R",8220,"R",8160,"R",60,"R",8220,.,.,"R",994,"R",1000,"R",952,"R",1012,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11782,"R",13238,"R",13806,"R",14662,"R",1958,"R",2682,"R",3430,"R",3614,"R",1722,"R",2164,"R",3024,"R",3184
141802,"R",3024,"R",108,"R",126,"R",3024,"R",108,"R",126,"R",8160,"R",108,"R",340,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2736,"R",108,"R",2844,"R",2880,"R",108,"R",2988,"R",3024,"R",108,"R",3132,"R",3024,"R",108,"R",3132,.,.,"R",2736,"R",108,"R",2844,"R",2880,"R",108,"R",2988,"R",3024,"R",108,"R",3132,"R",3024,"R",108,"R",3132,.,.,"R",7584,"R",108,"R",7692,"R",7872,"R",108,"R",7980,"R",8160,"R",108,"R",8268,"R",8160,"R",108,"R",8268,.,.,"R",994,"R",1000,"R",952,"R",1012,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11782,"R",13238,"R",13806,"R",14662,"R",2984,"R",4104,"R",6130,"R",6510,"R",2748,"R",3586,"R",5724,"R",5526
141811,"R",3024,"R",60,"R",126,"R",3024,"R",60,"R",126,"R",8160,"R",60,"R",340,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2736,"R",55,"R",2791,"R",2880,"R",55,"R",2935,"R",3024,"R",60,"R",3084,"R",3024,"R",60,"R",3084,.,.,"R",2736,"R",55,"R",2791,"R",2880,"R",55,"R",2935,"R",3024,"R",60,"R",3084,"R",3024,"R",60,"R",3084,.,.,"R",7584,"R",55,"R",7639,"R",7872,"R",55,"R",7927,"R",8160,"R",60,"R",8220,"R",8160,"R",60,"R",8220,.,.,"R",994,"R",1000,"R",952,"R",1012,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11782,"R",13238,"R",13806,"R",14662,"R",1958,"R",2682,"R",3430,"R",3614,"R",1722,"R",2164,"R",3024,"R",3184
141839,"R",3024,"R",134,"R",126,"R",3024,"R",134,"R",126,"R",8160,"R",134,"R",340,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2736,"R",126,"R",2862,"R",2880,"R",126,"R",3006,"R",3024,"R",126,"R",3150,"R",3024,"R",134,"R",3158,.,.,"R",2736,"R",126,"R",2862,"R",2880,"R",126,"R",3006,"R",3024,"R",126,"R",3150,"R",3024,"R",134,"R",3158,.,.,"R",7584,"R",126,"R",7710,"R",7872,"R",126,"R",7998,"R",8160,"R",126,"R",8286,"R",8160,"R",134,"R",8294,.,.,"R",994,"R",1000,"R",952,"R",1012,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11782,"R",13238,"R",13806,"R",14662,"R",2984,"R",4104,"R",6130,"R",6510,"R",2748,"R",3586,"R",5724,"R",6080
141936,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11100,"R",740,"R",300,"R",11100,"R",740,"R",300,"R",11100,"R",740,"R",300,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
141981,"R",7200,"R",240,"R",300,"R",7200,"R",240,"R",300,"R",20160,"R",240,"R",840,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6648,"R",240,"R",6888,"R",6912,"R",240,"R",7152,"R",7200,"R",240,"R",7440,"R",7200,"R",240,"R",7440,.,.,"R",6648,"R",240,"R",6888,"R",6912,"R",240,"R",7152,"R",7200,"R",240,"R",7440,"R",7200,"R",240,"R",7440,.,.,"R",18648,"R",240,"R",18888,"R",19368,"R",240,"R",19608,"R",20160,"R",240,"R",20400,"R",20160,"R",240,"R",20400,.,.,"R",1246,"R",1280,"R",952,"R",1012,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11782,"R",13238,"R",13806,"R",14662,"R",1958,"R",2682,"R",3430,"R",3614,"R",1722,"R",2164,"R",3024,"R",3184
141990,"R",3024,"R",40,"R",126,"R",3024,"R",40,"R",126,"R",8160,"R",40,"R",340,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2736,"R",40,"R",2776,"R",2880,"R",40,"R",2920,"R",3024,"R",40,"R",3064,"R",3024,"R",40,"R",3064,.,.,"R",2736,"R",40,"R",2776,"R",2880,"R",40,"R",2920,"R",3024,"R",40,"R",3064,"R",3024,"R",40,"R",3064,.,.,"R",7584,"R",40,"R",7624,"R",7872,"R",40,"R",7912,"R",8160,"R",40,"R",8200,"R",8160,"R",40,"R",8200,.,.,"R",994,"R",1000,"R",952,"R",1012,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11782,"R",13238,"R",13806,"R",14662,"R",1958,"R",2682,"R",3430,"R",3614,"R",1722,"R",2164,"R",3024,"R",3184
142090,"R",11580,"R",500,"R",386,"R",11580,"R",500,"R",386,"R",11580,"R",500,"R",386,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11250,"R",415,"R",11665,"R",11250,"R",415,"R",11665,"R",11250,"R",500,"R",11750,"R",11580,"R",500,"R",12080,.,.,"R",11250,"R",415,"R",11665,"R",11250,"R",415,"R",11665,"R",11250,"R",500,"R",11750,"R",11580,"R",500,"R",12080,.,.,"R",11250,"R",415,"R",11665,"R",11250,"R",415,"R",11665,"R",11250,"R",500,"R",11750,"R",11580,"R",500,"R",12080,.,.,"R",900,"R",750,"R",600,"R",600,"R",6900,"R",6900,"R",6450,"R",6600,"R",7100,"R",7100,"R",7100,"R",7100,"R",9400,"R",9400,"R",10485,"R",10485,"R",7800,"R",7800,"R",7000,"R",7000,"R",5200,"R",5900,"R",5000,"R",5000
142115,"R",5043,"R",2283,"R",305,"R",5043,"R",2283,"R",305,"R",20359,"R",2283,"R",600,"R",6471,"R",2283,"R",390,"R",6471,"R",2283,"R",390,"R",21787,"R",2283,"R",685,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4621,"R",2020,"R",6641,"R",4768,"R",2108,"R",6876,"R",4872,"R",2208,"R",7080,"R",5043,"R",2283,"R",7326,.,.,"R",4621,"R",2020,"R",6641,"R",4768,"R",2108,"R",6876,"R",4872,"R",2208,"R",7080,"R",5043,"R",2283,"R",7326,.,.,"R",17473,"R",2020,"R",19493,"R",18818,"R",2108,"R",20926,"R",19322,"R",2208,"R",21530,"R",20359,"R",2283,"R",22642,.,.,"R",1200,"R",1200,"R",1200,"R",1200,"R",6829,"R",7566,"R",7780,"R",10042,"R",4514,"R",4730,"R",3364,"R",3364,"R",7812,"R",7128,"R",8974,"R",8974,"R",5090,"R",5306,"R",4030,"R",3364,"R",3564,"R",3780,"R",2708,"R",2708
142179,"R",2464,"R",30,"R",108,"R",2464,"R",30,"R",108,"R",9026,"R",30,"R",216,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2256,"R",240,"R",2496,"R",2334,"R",446,"R",2780,"R",2404,"R",30,"R",2434,"R",2464,"R",30,"R",2494,.,.,"R",2256,"R",240,"R",2496,"R",2334,"R",446,"R",2780,"R",2404,"R",30,"R",2434,"R",2464,"R",30,"R",2494,.,.,"R",8262,"R",240,"R",8502,"R",8550,"R",446,"R",8996,"R",8806,"R",30,"R",8836,"R",9026,"R",30,"R",9056,.,.,"R",1171,"R",2173,"R",2600,"R",3379,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9694,"R",9648,"R",13769,"R",6669,"R",4729,"R",4781,"R",5432,"R",6059,"R",3818,"R",3873,"R",4227,"R",5275
